Region,District,Ward,Village,Total Population
Lindi ,Lindi Urban ,rasbura,likotwa,171
Lindi ,Lindi Urban ,rasbura,kariakoo,1
Lindi ,Lindi Urban ,mtanda,mtandachini,805
Lindi ,Lindi Urban ,mtanda,mtandajuu,1
Lindi ,Lindi Urban ,mtanda,nanembo,947
Lindi ,Lindi Urban ,mtanda,mchochoro,1
Lindi ,Lindi Urban ,mtanda,mukule,2
Lindi ,Lindi Urban ,jamhuri,mitumbati,2
Lindi ,Lindi Urban ,jamhuri,tulieni,1
Lindi ,Lindi Urban ,jamhuri,kiduni,674
Lindi ,Lindi Urban ,jamhuri,mtange,396
Lindi ,Lindi Urban ,jamhuri,mlandege,1
Lindi ,Lindi Urban ,jamhuri,tankini,813
Lindi ,Lindi Urban ,jamhuri,kanisa,700
Lindi ,Lindi Urban ,msanjihili,msonobarichini,241
Lindi ,Lindi Urban ,msanjihili,msonobarijuu,940
Lindi ,Lindi Urban ,msanjihili,benki,126
Lindi ,Lindi Urban ,msanjihili,nachingwea,3
Lindi ,Lindi Urban ,msanjihili,kitunda,679
Lindi ,Lindi Urban ,msanjihili,kitumbikwela,2
Lindi ,Lindi Urban ,mingoyo,mkwaya,2
Lindi ,Lindi Urban ,mingoyo,ruaha,1
Lindi ,Lindi Urban ,mingoyo,mingoyo,1
Lindi ,Lindi Urban ,mingoyo,mnazimmoja,5
Lindi ,Lindi Urban ,mingoyo,mawasilino,3
Lindi ,Lindi Urban ,ng´apa,ng´apang´apa (mkoimba),234
Lindi ,Lindi Urban ,ng´apa,ng´apang´apa (ndonde),225
Lindi ,Lindi Urban ,ng´apa,ng´apang´apa (livengula),352
Lindi ,Lindi Urban ,ng´apa,ng´apang´apa ( kumbaila),328
Lindi ,Lindi Urban ,ng´apa,ng´apang´apa (naitiwi),915
Lindi ,Lindi Urban ,ng´apa,ng´apang´apa (cheleweni),829
Lindi ,Lindi Urban ,ng´apa,mbuyuni (mapokezi),644
Lindi ,Lindi Urban ,ng´apa,mbuyuni shuleni,251
Lindi ,Lindi Urban ,ng´apa,mbuyuni ng'otang'ota,386
Lindi ,Lindi Urban ,ng´apa,mbuyuni (uleka),348
Lindi ,Lindi Urban ,ng´apa,mbuyuni (amani),505
Lindi ,Lindi Urban ,ng´apa,mbuyuni (juhudi & lizaboni),235
Lindi ,Lindi Urban ,ng´apa,mbuyuni (shaurimoyo),287
Lindi ,Lindi Urban ,ng´apa,mkupama (mpakani),267
Lindi ,Lindi Urban ,ng´apa,mkupama (nachukalala),299
Lindi ,Lindi Urban ,ng´apa,mkupama (ccm),370
Lindi ,Lindi Urban ,ng´apa,mkupama (msikitini),497
Lindi ,Lindi Urban ,ng´apa,mkupama (maskani & shuleni),331
Lindi ,Lindi Urban ,ng´apa,mkupama (kilimahewa),458
Lindi ,Lindi Urban ,tandangongoro,mkanga i,880
Lindi ,Lindi Urban ,tandangongoro,narunyu (mpakani),335
Lindi ,Lindi Urban ,tandangongoro,narunyu (msikitini),429
Lindi ,Lindi Urban ,tandangongoro,narunyu ( maendeleo & zawiani,310
Lindi ,Lindi Urban ,tandangongoro,tandangongoro (jitegemee),366
Lindi ,Lindi Urban ,tandangongoro,tandangongoro (amani),246
Lindi ,Lindi Urban ,tandangongoro,tandangongoro (mapinduzi),127
Lindi ,Lindi Urban ,tandangongoro,nandambi (kilolambwani),332
Lindi ,Lindi Urban ,tandangongoro,nandambi,247
Lindi ,Lindi Urban ,tandangongoro,nandambi (umoja),277
Lindi ,Lindi Urban ,chikonji,nanyanje,933
Lindi ,Lindi Urban ,chikonji,jangwani,1
Lindi ,Lindi Urban ,chikonji,chikonji,2
Lindi ,Lindi Urban ,chikonji,"chikonji,kaskazini",2
Lindi ,Lindi Urban ,mbanja,likong´o mto mkavu,222
Lindi ,Lindi Urban ,mbanja,likong´o,454
Lindi ,Lindi Urban ,mbanja,likong´o nalyah,296
Lindi ,Lindi Urban ,mbanja,likong´o masasi ya leo,513
Lindi ,Lindi Urban ,mbanja,kikwetu,1
Lindi ,Lindi Urban ,mbanja,mbanja mitonga,307
Lindi ,Lindi Urban ,mbanja,mbanja,350
Mtwara Region,Mtwara Rural ,madimba,mngoji,2
Mtwara Region,Mtwara Rural ,madimba,litembe,1
Mtwara Region,Mtwara Rural ,madimba,mitambo,1
Mtwara Region,Mtwara Rural ,madimba,madimba,2
Mtwara Region,Mtwara Rural ,madimba,mtendachi,888
Mtwara Region,Mtwara Rural ,madimba,namindondi,1
Mtwara Region,Mtwara Rural ,madimba,mtandi,2
Mtwara Region,Mtwara Rural ,madimba,msimbati,3
Mtwara Region,Mtwara Rural ,ziwani,mnawene,798
Mtwara Region,Mtwara Rural ,ziwani,msakala,2
Mtwara Region,Mtwara Rural ,ziwani,majengo,2
Mtwara Region,Mtwara Rural ,ziwani,nambeleketela,1
Mtwara Region,Mtwara Rural ,ziwani,moma,2
Mtwara Region,Mtwara Rural ,ziwani,ding´wida,862
Mtwara Region,Mtwara Rural ,ziwani,minyembe,1
Mtwara Region,Mtwara Rural ,nanguruwe,nanguruwe,3
Mtwara Region,Mtwara Rural ,nanguruwe,namayakata barabarani,1
Mtwara Region,Mtwara Rural ,nanguruwe,ngorongoro,589
Mtwara Region,Mtwara Rural ,nanguruwe,namayakata shuleni,1
Mtwara Region,Mtwara Rural ,mahurunga,kihimika,1
Mtwara Region,Mtwara Rural ,mahurunga,kivava,2
Mtwara Region,Mtwara Rural ,mahurunga,kilombero,2
Mtwara Region,Mtwara Rural ,mahurunga,kitunguli,2
Mtwara Region,Mtwara Rural ,mahurunga,mahurunga,2
Mtwara Region,Mtwara Rural ,kitaya,kilomba chini,1
Mtwara Region,Mtwara Rural ,kitaya,mayembe juu,1
Mtwara Region,Mtwara Rural ,kitaya,mayembe chini,1
Mtwara Region,Mtwara Rural ,kitaya,mchanje,741
Mtwara Region,Mtwara Rural ,kitaya,kitaya,1
Mtwara Region,Mtwara Rural ,kitaya,kihamba,2
Mtwara Region,Mtwara Rural ,kitaya,dindwa,2
Mtwara Region,Mtwara Rural ,kiromba,misufini,1
Mtwara Region,Mtwara Rural ,kiromba,nachuma,613
Mtwara Region,Mtwara Rural ,kiromba,kiromba,2
Mtwara Region,Mtwara Rural ,kiromba,mikumbi,671
Mtwara Region,Mtwara Rural ,njengwa,njengwa,2
Mtwara Region,Mtwara Rural ,njengwa,chiwindi,1
Mtwara Region,Mtwara Rural ,njengwa,hinju,3
Mtwara Region,Mtwara Rural ,njengwa,nang´awanga,1
Mtwara Region,Mtwara Rural ,njengwa,narunga,1
Mtwara Region,Mtwara Rural ,njengwa,majengo,892
Mtwara Region,Mtwara Rural ,njengwa,ziwani juu,534
Mtwara Region,Mtwara Rural ,nitekela,nyundo,2
Mtwara Region,Mtwara Rural ,nitekela,niyumba,1
Mtwara Region,Mtwara Rural ,nitekela,migombani,1
Mtwara Region,Mtwara Rural ,nitekela,nitekela,2
Mtwara Region,Mtwara Rural ,nitekela,kitama bondeni,793
Mtwara Region,Mtwara Rural ,nitekela,"nyundo""b""",1
Mtwara Region,Mtwara Rural ,nitekela,maendeleo,1
Mtwara Region,Mtwara Rural ,nitekela,miule,660
Mtwara Region,Mtwara Rural ,nanyamba,dinyecha,3
Mtwara Region,Mtwara Rural ,nanyamba,nanyamba,4
Mtwara Region,Mtwara Rural ,nanyamba,namkuku,4
Mtwara Region,Mtwara Rural ,nanyamba,chikwaya,2
Mtwara Region,Mtwara Rural ,mtiniko,mtiniko,2
Mtwara Region,Mtwara Rural ,mtiniko,mnivata,723
Mtwara Region,Mtwara Rural ,mtiniko,tulia,2
Mtwara Region,Mtwara Rural ,mtiniko,maranje,1
Mtwara Region,Mtwara Rural ,mtiniko,malamba,2
Mtwara Region,Mtwara Rural ,dihimba,dihimba,2
Mtwara Region,Mtwara Rural ,dihimba,namanjele,1
Mtwara Region,Mtwara Rural ,dihimba,njumbuli,1
Mtwara Region,Mtwara Rural ,dihimba,mpondomo,2
Mtwara Region,Mtwara Rural ,dihimba,manamawa,1
Mtwara Region,Mtwara Rural ,mnima,lipwidi,2
Mtwara Region,Mtwara Rural ,mnima,mtama,1
Mtwara Region,Mtwara Rural ,mnima,mango pachanne,2
Mtwara Region,Mtwara Rural ,mnima,mkutimango,1
Mtwara Region,Mtwara Rural ,mnima,namambi,729
Mtwara Region,Mtwara Rural ,mnima,mnima,2
Mtwara Region,Mtwara Rural ,mnima,namahukula,2
Mtwara Region,Mtwara Rural ,mnima,ilala,628
Mtwara Region,Mtwara Rural ,kitere,chemchem,1
Mtwara Region,Mtwara Rural ,kitere,lilido,2
Mtwara Region,Mtwara Rural ,kitere,nakada,1
Mtwara Region,Mtwara Rural ,kitere,mkonye,2
Mtwara Region,Mtwara Rural ,kitere,chekeleni,3
Mtwara Region,Mtwara Rural ,kitere,namuhi,1
Mtwara Region,Mtwara Rural ,ndumbwe,changalawe,556
Mtwara Region,Mtwara Rural ,ndumbwe,mnyundo,871
Mtwara Region,Mtwara Rural ,ndumbwe,ndumbwe,3
Mtwara Region,Mtwara Rural ,ndumbwe,mbuo,2
Mtwara Region,Mtwara Rural ,ndumbwe,mwatehi,574
Mtwara Region,Mtwara Rural ,mayanga,msijute,2
Mtwara Region,Mtwara Rural ,mayanga,likonde,2
Mtwara Region,Mtwara Rural ,mayanga,mkunwa,2
Mtwara Region,Mtwara Rural ,mayanga,kawawa,2
Mtwara Region,Mtwara Rural ,mayanga,nanyati,1
Mtwara Region,Mtwara Rural ,mayanga,hiyari,812
Mtwara Region,Mtwara Rural ,naumbu,namgogoli,2
Mtwara Region,Mtwara Rural ,naumbu,mgao,2
Mtwara Region,Mtwara Rural ,naumbu,imekuwa,2
Mtwara Region,Mtwara Rural ,naumbu,naumbu,2
Mtwara Region,Mtwara Rural ,naumbu,kisiwa,932
Mtwara Region,Mtwara Rural ,naumbu,majengo,999
Mtwara Region,Mtwara Rural ,naumbu,naumbukusini,970
Mtwara Region,Mtwara Rural ,chawi,navikole,1
Mtwara Region,Mtwara Rural ,chawi,ngonja,1
Mtwara Region,Mtwara Rural ,chawi,arusha,907
Mtwara Region,Mtwara Rural ,chawi,mkomo,956
Mtwara Region,Mtwara Rural ,chawi,ngorongoro,435
Mtwara Region,Mtwara Rural ,chawi,chawi,2
Mtwara Region,Mtwara Rural ,namtumbuka,namtumbuka shuleni,801
Mtwara Region,Mtwara Rural ,namtumbuka,namtumbuka sokoni,2
Mtwara Region,Mtwara Rural ,namtumbuka,kilimahewa,896
Mtwara Region,Mtwara Rural ,namtumbuka,kiwengulo,2
Mtwara Region,Mtwara Rural ,namtumbuka,mnongodi,2
Mtwara Region,Mtwara Rural ,libobe,mnyija,853
Mtwara Region,Mtwara Rural ,libobe,"libobe""a""",1
Mtwara Region,Mtwara Rural ,libobe,"libobe""b""",1
Mtwara Region,Mtwara Rural ,libobe,unguja,1
Mtwara Region,Mtwara Rural ,libobe,ming´wena,1
Mtwara Region,Mtwara Rural ,mpapura,utende,2
Mtwara Region,Mtwara Rural ,mpapura,mpapura,2
Mtwara Region,Mtwara Rural ,mpapura,nanyani,596
Mtwara Region,Mtwara Rural ,mpapura,mabatini,609
Mtwara Region,Mtwara Rural ,muungano,majengo,1
Mtwara Region,Mtwara Rural ,muungano,mwembetogwa,635
Mtwara Region,Mtwara Rural ,muungano,mkwajunichini,506
Mtwara Region,Mtwara Rural ,muungano,mkwajuni,376
Mtwara Region,Mtwara Rural ,muungano,lyowa,1
Mtwara Region,Mtwara Rural ,mbawala,mailikumi,879
Mtwara Region,Mtwara Rural ,mbawala,nachenjele,1
Mtwara Region,Mtwara Rural ,mbawala,makome,1
Mtwara Region,Mtwara Rural ,mbawala,mihembe,830
Mtwara Region,Mtwara Rural ,mbawala,mwindi,1
Mtwara Region,Mtwara Rural ,mbawala,mbawala,1
Mtwara Region,Mtwara Rural ,mbawala,mduwi,895
Mtwara Region,Mtwara Rural ,msanga mkuu,msanga mkuu,3
Mtwara Region,Mtwara Rural ,msanga mkuu,namela,2
Mtwara Region,Mtwara Rural ,msanga mkuu,sinde,2
Mtwara Region,Mtwara Rural ,msanga mkuu,mkubiru,1
Mtwara Region,Mtwara Rural ,msanga mkuu,mnete,718
Mtwara Region,Mtwara Rural ,msanga mkuu,nalingu,2
Mtwara Region,Mtwara Rural ,tangazo,magomeni,493
Mtwara Region,Mtwara Rural ,tangazo,tangazo,2
Mtwara Region,Mtwara Rural ,tangazo,kilambo,3
Mtwara Region,Mtwara Rural ,tangazo,mnaida,2
Mtwara Region,Mtwara Rural ,tangazo,mayaya,1
Mtwara Region,Mtwara Rural ,kiyanga,mkahara,896
Mtwara Region,Mtwara Rural ,kiyanga,mpanyani,1
Mtwara Region,Mtwara Rural ,kiyanga,kiyanga,3
Mtwara Region,Mtwara Rural ,milangominne,mnyahi,1
Mtwara Region,Mtwara Rural ,milangominne,milangominne,2
Mtwara Region,Mtwara Rural ,milangominne,mkubwanana,939
Mtwara Region,Mtwara Rural ,milangominne,mnyawisokoni,2
Mtwara Region,Mtwara Rural ,milangominne,mnyawibarabarani,1
Mtwara Region,Mtwara Rural ,mbembaleo,mwang´anga,2
Mtwara Region,Mtwara Rural ,mbembaleo,mwamko,2
Mtwara Region,Mtwara Rural ,mbembaleo,mbembaleo,2
Mtwara Region,Mtwara Rural ,mtimbwilimbwi,mtopwa,2
Mtwara Region,Mtwara Rural ,mtimbwilimbwi,shaba,2
Mtwara Region,Mtwara Rural ,mtimbwilimbwi,mtimbwilimbwi,2
Mtwara Region,Mtwara Rural ,mtimbwilimbwi,mbambakofi,1
Mtwara Region,Mtwara Rural ,mtimbwilimbwi,nanjedya,952
Mtwara Region,Mtwara Rural ,mtimbwilimbwi,namisangi,875
Mtwara Region,Newala District,luchingu,nangwala,8
Mtwara Region,Newala District,luchingu,chitandi,801
Mtwara Region,Newala District,luchingu,tupendane,4
Mtwara Region,Newala District,luchingu,lingana,2
Mtwara Region,Newala District,luchingu,luchingu,7
Mtwara Region,Newala District,makote,mahumbika,2
Mtwara Region,Newala District,makote,kikuyu,1
Mtwara Region,Newala District,makote,chikwaya,869
Mtwara Region,Newala District,makote,makondeko,3
Mtwara Region,Newala District,makote,makote,2
Mtwara Region,Newala District,makote,kipimi,739
Mtwara Region,Newala District,nanguruwe,mnanje,828
Mtwara Region,Newala District,nanguruwe,mtawe,2
Mtwara Region,Newala District,nanguruwe,nanguruwe,1
Mtwara Region,Newala District,nanguruwe,magumuchila,1
Mtwara Region,Newala District,nanguruwe,samora,1
Mtwara Region,Newala District,nanguruwe,mapili,1
Mtwara Region,Newala District,mkunya,matokeo,702
Mtwara Region,Newala District,mkunya,kiuta,2
Mtwara Region,Newala District,mkunya,mkunya,1
Mtwara Region,Newala District,mkunya,rahaleo,2
Mtwara Region,Newala District,mkunya,chihanga,1
Mtwara Region,Newala District,mcholi i,amani,2
Mtwara Region,Newala District,mcholi i,pachoto,2
Mtwara Region,Newala District,mcholi i,chihwindi,1
Mtwara Region,Newala District,mcholi i,mcholigodauni,1
Mtwara Region,Newala District,mcholi i,chiunjira,2
Mtwara Region,Newala District,mcholi i,tumaini,1
Mtwara Region,Newala District,mcholi i,makorongo,1
Mtwara Region,Newala District,namiyonga,magombo,2
Mtwara Region,Newala District,namiyonga,madunda,668
Mtwara Region,Newala District,namiyonga,nakachela,2
Mtwara Region,Newala District,namiyonga,namiyonga,2
Mtwara Region,Newala District,namiyonga,londo,690
Mtwara Region,Newala District,mnekachi,nambunga,2
Mtwara Region,Newala District,mnekachi,kazamoyo,323
Mtwara Region,Newala District,mnekachi,chiwambo,398
Mtwara Region,Newala District,mnekachi,imani,1
Mtwara Region,Newala District,mnekachi,mkoma i,2
Mtwara Region,Newala District,chitekete,chitekete,2
Mtwara Region,Newala District,chitekete,namkonda,514
Mtwara Region,Newala District,chitekete,mchangani,662
Mtwara Region,Newala District,chitekete,nambudi,996
Mtwara Region,Newala District,mnyambe,hengapano,1
Mtwara Region,Newala District,mnyambe,majembejuu,401
Mtwara Region,Newala District,mnyambe,mnima,1
Mtwara Region,Newala District,mnyambe,mnyambe,4
Mtwara Region,Newala District,mnyambe,bahati,579
Mtwara Region,Newala District,chilangalanga,mkudumba,540
Mtwara Region,Newala District,chilangalanga,namdimba,1
Mtwara Region,Newala District,chilangalanga,miyuyu,906
Mtwara Region,Newala District,chilangalanga,chilangala,2
Mtwara Region,Newala District,chilangalanga,navanga,197
Mtwara Region,Newala District,chilangalanga,mikumbi,2
Mtwara Region,Newala District,chilangalanga,mkongi,2
Mtwara Region,Newala District,chilangalanga,namangudu,920
Mtwara Region,Newala District,mkoma ii,mkoma ii,467
Mtwara Region,Newala District,mkoma ii,lochinu,584
Mtwara Region,Newala District,mkoma ii,lihanga,406
Mtwara Region,Newala District,mkoma ii,nangudyane,778
Mtwara Region,Newala District,mkoma ii,chikalule,599
Mtwara Region,Newala District,kitangari,mitema,566
Mtwara Region,Newala District,kitangari,mandala,2
Mtwara Region,Newala District,kitangari,mmovo,796
Mtwara Region,Newala District,kitangari,nanda,2
Mtwara Region,Newala District,kitangari,mnali,546
Mtwara Region,Newala District,kitangari,namkonda,711
Mtwara Region,Newala District,kitangari,mapinduzi,874
Mtwara Region,Newala District,kitangari,kitangiri hospitali,2
Mtwara Region,Newala District,kitangari,kitangirisokoni,2
Mtwara Region,Newala District,malatu,malatujuu,1
Mtwara Region,Newala District,malatu,malatushuleni,1
Mtwara Region,Newala District,malatu,mkunjo,642
Mtwara Region,Newala District,malatu,mnolela,938
Mtwara Region,Newala District,malatu,mtanda,526
Mtwara Region,Newala District,malatu,tuyangatane,2
Mtwara Region,Newala District,mchemo,songambele,1
Mtwara Region,Newala District,mchemo,mpwapwa,2
Mtwara Region,Newala District,mchemo,"mchemo""a""",893
Mtwara Region,Newala District,mchemo,machenje,860
Mtwara Region,Newala District,mchemo,chiule,705
Mtwara Region,Newala District,mchemo,"mchemo""b""",650
Mtwara Region,Newala District,mchemo,mkupete,346
Mtwara Region,Newala District,mchemo,mchedebwa,456
Mtwara Region,Newala District,mchemo,lengo,2
Mtwara Region,Newala District,mtopwa,mbeya,912
Mtwara Region,Newala District,mtopwa,chilondolo,2
Mtwara Region,Newala District,mtopwa,mtopwa,2
Mtwara Region,Newala District,mtopwa,mnyeu,2
Mtwara Region,Newala District,mtopwa,tukazane,2
Mtwara Region,Newala District,chiwonga,chiwonga,2
Mtwara Region,Newala District,chiwonga,ukombozi,757
Mtwara Region,Newala District,chiwonga,mmulunga,1
Mtwara Region,Newala District,chiwonga,chikuti,598
Mtwara Region,Newala District,chiwonga,pachanne,766
Mtwara Region,Newala District,maputi,mtongwele,2
Mtwara Region,Newala District,maputi,mnauya,887
Mtwara Region,Newala District,maputi,kadengwa,772
Mtwara Region,Newala District,maputi,maputi,2
Mtwara Region,Newala District,maputi,mikwangwa,1
Mtwara Region,Newala District,makukwe,mmongo,1
Mtwara Region,Newala District,makukwe,mnamunjelele,1
Mtwara Region,Newala District,makukwe,makukwe,2
Mtwara Region,Newala District,makukwe,mnachi,1
Mtwara Region,Newala District,makukwe,mnauja,919
Mtwara Region,Newala District,mkwedu,mkwedu,3
Mtwara Region,Newala District,mkwedu,tengulengu,2
Mtwara Region,Newala District,mkwedu,mnyambachi,1
Mtwara Region,Newala District,mcholi ii,lidumbe shuleni,2
Mtwara Region,Newala District,mcholi ii,mnaida,602
Mtwara Region,Newala District,mcholi ii,tawala,2
Mtwara Region,Newala District,mcholi ii,msilili,1
Mtwara Region,Newala District,mcholi ii,mtumbati,830
Mtwara Region,Newala District,mtonya,moneka,483
Mtwara Region,Newala District,mtonya,majengo,3
Mtwara Region,Newala District,mtonya,julia,2
Mtwara Region,Newala District,mtonya,lekanelo,1
Mtwara Region,Newala District,mtonya,kilimahewa,486
Mtwara Region,Newala District,mtonya,mwanona,240
Mtwara Region,Newala District,makonga,kilidu ii,850
Mtwara Region,Newala District,makonga,nanyonda,1
Mtwara Region,Newala District,makonga,juhudi,2
Mtwara Region,Newala District,makonga,mtangalanga,2
Mtwara Region,Newala District,makonga,makonga,2
Mtwara Region,Newala District,nakahako,mnahuke,712
Mtwara Region,Newala District,nakahako,mitahu,843
Mtwara Region,Newala District,nakahako,nakahako,1
Mtwara Region,Newala District,nakahako,mpalu,1
Mtwara Region,Newala District,nakahako,lukohe,480
Mtwara Region,Newala District,chihangu,"chihangu ""a""",2
Mtwara Region,Newala District,chihangu,"chihangu ""b""",1
Mtwara Region,Newala District,chihangu,idamnole,2
Mtwara Region,Newala District,chihangu,mtongwelejuu,631
Mtwara Region,Newala District,nambali,chilende,668
Mtwara Region,Newala District,nambali,mmalachi,1
Mtwara Region,Newala District,nambali,"nambali""a""",2
Mtwara Region,Newala District,nambali,"nambali""b""",2
Mtwara Region,Newala District,nambali,mahoha,1
Mtwara Region,Newala District,nandwahi,nandwahi,2
Mtwara Region,Newala District,nandwahi,chikunda lubido,753
Mtwara Region,Newala District,nandwahi,mpilani,535
Mtwara Region,Newala District,nandwahi,mbembele,701
Mtwara Region,Newala District,nandwahi,madaba,1
Mtwara Region,Newala District,nandwahi,chipito,520
Mtwara Region,Newala District,nandwahi,viokoli,1
Mtwara Region,Newala District,mtunguru,ngongo,1
Mtwara Region,Newala District,mtunguru,mango,856
Mtwara Region,Newala District,mtunguru,mtunguru,2
Mtwara Region,Newala District,mtunguru,mkwaya,2
Mtwara Region,Newala District,mdimbampelempele,minjale,999
Mtwara Region,Newala District,mdimbampelempele,chitenda,1
Mtwara Region,Newala District,mdimbampelempele,mdimba mpelempele,1
Mtwara Region,Newala District,mdimbampelempele,ngalu,474
Mtwara Region,Masasi District,namatutwe,namalembo,2
Mtwara Region,Masasi District,namatutwe,chingulungulu,3
Mtwara Region,Masasi District,namatutwe,mkwapa,1
Mtwara Region,Masasi District,namatutwe,namatutwe,5
Mtwara Region,Masasi District,namatutwe,msikisi,2
Mtwara Region,Masasi District,namatutwe,miwale,922
Mtwara Region,Masasi District,namajani,mamahinga,2
Mtwara Region,Masasi District,namajani,namajani,4
Mtwara Region,Masasi District,namajani,ngalole,4
Mtwara Region,Masasi District,namajani,amani chiroro,3
Mtwara Region,Masasi District,namajani,migombani,560
Mtwara Region,Masasi District,mlingula,masiku,2
Mtwara Region,Masasi District,mlingula,mlingula,3
Mtwara Region,Masasi District,mlingula,namichi,1
Mtwara Region,Masasi District,mlingula,chikoweti,1
Mtwara Region,Masasi District,mlingula,nambaya,2
Mtwara Region,Masasi District,chiwale,nanyindwa,2
Mtwara Region,Masasi District,chiwale,lilala,1
Mtwara Region,Masasi District,chiwale,chiwale,4
Mtwara Region,Masasi District,chiwale,kivukoni,4
Mtwara Region,Masasi District,lukuledi,"lukuledi""a""",3
Mtwara Region,Masasi District,lukuledi,mkoropola,2
Mtwara Region,Masasi District,lukuledi,nasindi,2
Mtwara Region,Masasi District,lukuledi,napata,1
Mtwara Region,Masasi District,lukuledi,chikunja,2
Mtwara Region,Masasi District,lukuledi,mraushi,3
Mtwara Region,Masasi District,lukuledi,nanditi,922
Mtwara Region,Masasi District,lukuledi,lukuledi'b',3
Mtwara Region,Masasi District,mpanyani,mpanyani,1
Mtwara Region,Masasi District,mpanyani,mihima,1
Mtwara Region,Masasi District,mpanyani,nambawala,3
Mtwara Region,Masasi District,mpanyani,muungano,2
Mtwara Region,Masasi District,chigugu,mbaju,3
Mtwara Region,Masasi District,chigugu,chigugu,3
Mtwara Region,Masasi District,chigugu,mbemba,2
Mtwara Region,Masasi District,chigugu,mandiwa,3
Mtwara Region,Masasi District,chigugu,liloya,2
Mtwara Region,Masasi District,chigugu,chikukwe,1
Mtwara Region,Masasi District,chigugu,maparagwe,1
Mtwara Region,Masasi District,chigugu,mwambao,2
Mtwara Region,Masasi District,chigugu,mbuyuni,316
Mtwara Region,Masasi District,mwena,chikundi,3
Mtwara Region,Masasi District,mwena,mtunungu,5
Mtwara Region,Masasi District,mwena,mkalapa,3
Mtwara Region,Masasi District,mwena,mwena,3
Mtwara Region,Masasi District,mwena,liputu,4
Mtwara Region,Masasi District,mwena,mpowora,3
Mtwara Region,Masasi District,mwena,njenga,6
Mtwara Region,Masasi District,mwena,tuungane,250
Mtwara Region,Masasi District,mwena,ndunda,2
Mtwara Region,Masasi District,nanganga,mwangozo,3
Mtwara Region,Masasi District,nanganga,nangoo,3
Mtwara Region,Masasi District,nanganga,mumburu,3
Mtwara Region,Masasi District,nanganga,mkang´u,1
Mtwara Region,Masasi District,nanganga,nanganga,2
Mtwara Region,Masasi District,nanganga,namihungo,2
Mtwara Region,Masasi District,nanganga,chipite,2
Mtwara Region,Masasi District,nanganga,mdenga,671
Mtwara Region,Masasi District,nanganga,mkungu,1
Mtwara Region,Masasi District,chiwata,chiwata,2
Mtwara Region,Masasi District,chiwata,chidya,3
Mtwara Region,Masasi District,mkundi,nakachindu,848
Mtwara Region,Masasi District,mkundi,mkolopola,1
Mtwara Region,Masasi District,mkundi,nakalola,1
Mtwara Region,Masasi District,mkundi,chipango,900
Mtwara Region,Masasi District,mkundi,majembechini,1
Mtwara Region,Masasi District,mkundi,mbugo,464
Mtwara Region,Masasi District,mkululu,mkundi amani,954
Mtwara Region,Masasi District,mkululu,miba,824
Mtwara Region,Masasi District,mkululu,mkululu,2
Mtwara Region,Masasi District,mkululu,mpopo,1
Mtwara Region,Masasi District,mkululu,mfuto,960
Mtwara Region,Masasi District,mkululu,mnolela,663
Mtwara Region,Masasi District,mkululu,syenjela,817
Mtwara Region,Masasi District,mkululu,chingolopi,784
Mtwara Region,Masasi District,mkululu,chipunda,483
Mtwara Region,Masasi District,nanjota,milunda,824
Mtwara Region,Masasi District,nanjota,nanjota,3
Mtwara Region,Masasi District,nanjota,nairombo,1
Mtwara Region,Masasi District,nanjota,nambunda,2
Mtwara Region,Masasi District,nanjota,mijelejele,1
Mtwara Region,Masasi District,nanjota,mtengula,566
Mtwara Region,Masasi District,nanjota,mputen,927
Mtwara Region,Masasi District,chiungutwa,mpeta,2
Mtwara Region,Masasi District,chiungutwa,maugura,834
Mtwara Region,Masasi District,chiungutwa,mipande,990
Mtwara Region,Masasi District,chiungutwa,chiungutwa,3
Mtwara Region,Masasi District,chiungutwa,misechela,1
Mtwara Region,Masasi District,chiungutwa,chilimba,2
Mtwara Region,Masasi District,chiungutwa,huwe,729
Mtwara Region,Masasi District,chiungutwa,kalipinde,634
Mtwara Region,Masasi District,chiungutwa,makanyama,668
Mtwara Region,Masasi District,chiungutwa,kalangwale,945
Mtwara Region,Masasi District,mbuyuni,mpulima,1
Mtwara Region,Masasi District,mbuyuni,miungo,874
Mtwara Region,Masasi District,mbuyuni,mbuyuni,2
Mtwara Region,Masasi District,mbuyuni,ndibwa,855
Mtwara Region,Masasi District,mbuyuni,mitonji,1
Mtwara Region,Masasi District,mbuyuni,majembe ndago,1
Mtwara Region,Masasi District,mbuyuni,matogoro,711
Mtwara Region,Masasi District,lipumburu,mchoti,1
Mtwara Region,Masasi District,lipumburu,lipumburu,1
Mtwara Region,Masasi District,lipumburu,mtojo lupaso,2
Mtwara Region,Masasi District,lipumburu,utimbe,2
Mtwara Region,Masasi District,lipumburu,mbangala,680
Mtwara Region,Masasi District,lipumburu,nantona,447
Mtwara Region,Masasi District,sindano,ulungu,2
Mtwara Region,Masasi District,sindano,luatala,1
Mtwara Region,Masasi District,sindano,sindano,1
Mtwara Region,Masasi District,sindano,lichehe,1
Mtwara Region,Masasi District,namalenga,msokosela,780
Mtwara Region,Masasi District,namalenga,msanga,1
Mtwara Region,Masasi District,namalenga,mitesa,816
Mtwara Region,Masasi District,namalenga,mkangaula,3
Mtwara Region,Masasi District,namalenga,namalenga,2
Mtwara Region,Masasi District,namalenga,mvita,372
Mtwara Region,Masasi District,namalenga,nagaga,3
